atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
50301,Everton,30,2015,262,Flamengo,4,mei,27,1.9,3.07,20.15,20.27,-0.12,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA
50301,Everton,31,2015,262,Flamengo,4,mei,28,1.6,3.02,19.49,19.88,-0.39,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
50301,Everton,32,2015,262,Flamengo,4,mei,29,-1.9,2.85,18.580000000000002,19.23,-0.65,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
50301,Everton,33,2015,262,Flamengo,4,mei,29,0,2.85,19.23,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
50301,Everton,34,2015,262,Flamengo,4,mei,30,1,2.79,19.93,19.58,0.35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
50301,Everton,35,2015,262,Flamengo,4,mei,30,0,2.79,19.58,19.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
50301,Everton,36,2015,262,Flamengo,4,mei,31,0.9,2.73,19.36,19.47,-0.11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
50301,Everton,37,2015,262,Flamengo,4,mei,33,2.9,2.54,20.54,19.58,0.96,3,5,0,0,2,0,0,0,0,1,5,0,1,0,0,0,0,0,0,NA
50301,Everton,4,2015,262,Flamengo,4,mei,4,1,4.5,23.630000000000003,24.01,-0.38,4,2,0,0,1,2,0,1,0,1,4,0,1,0,0,0,0,0,0,NA
50301,Everton,5,2015,262,Flamengo,4,mei,5,1.4,3.88,22.25,23.13,-0.88,1,8,0,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,NA
50301,Everton,6,2015,262,Flamengo,4,mei,5,0,3.88,23.13,23.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
50301,Everton,7,2015,262,Flamengo,4,mei,6,0.2,3.27,21.09,22.11,-1.02,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,NA
50301,Everton,8,2015,262,Flamengo,4,mei,7,-0.5,2.73,21.21,21.66,-0.45,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
50301,Everton,9,2015,262,Flamengo,4,mei,8,4.9,3,23.34,22.5,0.84,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA
50301,Everton,1,2015,262,Flamengo,4,mei,1,8.2,8.2,26.36,24.68,1.68,2,5,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,10,2015,314,Avaí,4,mei,8,0.9,1.36,4.26,3.85,0.41,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,11,2015,314,Avaí,4,mei,9,-4.5,0.71,1.41,2.63,-1.22,0,4,0,0,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,NA
60797,Eduardo Neto,12,2015,314,Avaí,4,mei,9,0,0.71,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,13,2015,314,Avaí,4,mei,10,3.6,1,5.21,3.92,1.29,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,14,2015,314,Avaí,4,mei,11,0.6,0.96,3.04,3.48,-0.44,0,2,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,15,2015,314,Avaí,4,mei,12,4.4,1.25,5,4.24,0.76,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,16,2015,314,Avaí,4,mei,13,-0.8,1.09,2.48,3.36,-0.88,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,17,2015,314,Avaí,4,mei,13,0,1.09,3.36,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,18,2015,314,Avaí,4,mei,13,0,1.09,3.36,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,19,2015,314,Avaí,4,mei,14,0,1.01,3.46,3.41,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,2,2015,314,Avaí,4,mei,1,3.9,3.9,4.88,3.44,1.44,0,2,0,0,0,1,0,0,0,4,2,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,20,2015,314,Avaí,4,mei,14,0,1.01,3.41,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,21,2015,314,Avaí,4,mei,15,1.4,1.04,3.73,3.57,0.16,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,22,2015,314,Avaí,4,mei,16,1.7,1.08,3.73,3.65,0.08,2,3,0,0,1,1,0,0,0,2,3,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,23,2015,314,Avaí,4,mei,17,2.9,1.19,4.21,3.93,0.28,0,3,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,24,2015,314,Avaí,4,mei,17,0,1.19,3.93,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,25,2015,314,Avaí,4,mei,18,-0.4,1.1,2.81,3.37,-0.56,0,5,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,27,2015,314,Avaí,4,mei,20,5.4,1.35,5.25,4.51,0.74,1,4,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,28,2015,314,Avaí,4,mei,21,-0.4,1.27,2.5700000000000003,3.54,-0.97,1,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,29,2015,314,Avaí,4,mei,22,-0.3,1.2,3.54,3.54,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,3,2015,314,Avaí,4,mei,2,0.9,2.4,3.32,3.38,-0.06,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,30,2015,314,Avaí,4,mei,23,-0.6,1.12,3.3600000000000003,3.45,-0.09,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,31,2015,314,Avaí,4,mei,23,0,1.12,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,32,2015,314,Avaí,4,mei,24,1.7,1.14,4.1099999999999994,3.78,0.33,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,34,2015,314,Avaí,4,mei,26,3,1.06,4.94,3.97,0.97,2,2,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,35,2015,314,Avaí,4,mei,27,-2.7,0.92,1.99,2.98,-0.99,1,4,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,36,2015,314,Avaí,4,mei,27,0,0.92,2.98,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,37,2015,314,Avaí,4,mei,28,0,0.89,3.41,3.41,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,4,2015,314,Avaí,4,mei,3,4.3,3.03,5.7399999999999993,4.56,1.18,2,4,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,5,2015,314,Avaí,4,mei,4,0.6,2.42,3.52,4.04,-0.52,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,6,2015,314,Avaí,4,mei,5,0,1.94,3.76,3.9,-0.14,0,2,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,7,2015,314,Avaí,4,mei,6,3,2.12,5.32,4.61,0.71,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
60797,Eduardo Neto,8,2015,314,Avaí,4,mei,7,-2.8,1.42,2.27,3.44,-1.17,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,NA
60797,Eduardo Neto,9,2015,314,Avaí,4,mei,7,0,1.42,3.44,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,10,2015,294,Coritiba,6,tec,4,0.66,2.06,5.27,5.96,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,11,2015,294,Coritiba,6,tec,5,5.6,2.77,8.4,7.18,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,12,2015,294,Coritiba,6,tec,6,4.45,3.05,7.46,7.32,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,13,2015,294,Coritiba,6,tec,7,3.28,3.08,7.4,7.36,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,14,2015,294,Coritiba,6,tec,8,4.91,3.31,8.56,7.96,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,15,2015,294,Coritiba,6,tec,9,2.99,3.27,7.54,7.75,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,16,2015,294,Coritiba,6,tec,10,3.55,3.3,8.23,7.99,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,17,2015,294,Coritiba,6,tec,11,-1.2,2.89,6.21,7.1,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,18,2015,294,Coritiba,6,tec,12,2.75,2.88,8.56,7.83,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,19,2015,294,Coritiba,6,tec,13,5.34,3.07,9.0900000000000016,8.46,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,20,2015,294,Coritiba,6,tec,14,5.39,3.24,8.84,8.65,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,21,2015,294,Coritiba,6,tec,15,5.03,3.36,8.65,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,22,2015,294,Coritiba,6,tec,16,2.78,3.32,8.0499999999999989,8.35,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,23,2015,294,Coritiba,6,tec,17,5.46,3.45,9.59,8.97,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,24,2015,294,Coritiba,6,tec,18,3.95,3.48,8.7900000000000009,8.88,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,25,2015,294,Coritiba,6,tec,19,2.16,3.41,8.28,8.58,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,27,2015,294,Coritiba,6,tec,21,5.92,3.6,9.94,9.54,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,28,2015,294,Coritiba,6,tec,22,-0.09,3.43,7.4799999999999995,8.51,-1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,29,2015,294,Coritiba,6,tec,23,0.99,3.32,8.87,8.69,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,30,2015,294,Coritiba,6,tec,24,3.25,3.32,9.47,9.08,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,31,2015,294,Coritiba,6,tec,25,3.35,3.32,8.9599999999999991,9.02,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,32,2015,294,Coritiba,6,tec,26,1.62,3.25,8.52,8.77,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,33,2015,294,Coritiba,6,tec,27,2.81,3.23,9.45,9.11,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,6,2015,294,Coritiba,6,tec,0,0,0,5.82,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,7,2015,294,Coritiba,6,tec,1,0.89,0.89,4.6400000000000006,5.23,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,8,2015,294,Coritiba,6,tec,2,1.88,1.39,5.81,5.52,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37246,Ney Franco,9,2015,294,Coritiba,6,tec,3,4.79,2.52,7.78,6.65,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,11,2015,314,Avaí,3,zag,1,2.7,2.7,3.7199999999999998,3.86,-0.14,0,2,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,NA
73855,Jubal,12,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,13,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,14,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,15,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,16,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,17,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,18,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,19,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,20,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,21,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,22,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,23,2015,314,Avaí,3,zag,1,0,2.7,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,24,2015,314,Avaí,3,zag,2,1.2,1.95,3.1999999999999997,3.53,-0.33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
73855,Jubal,25,2015,314,Avaí,3,zag,2,0,1.95,3.53,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,27,2015,314,Avaí,3,zag,2,0,1.95,3.53,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,28,2015,314,Avaí,3,zag,2,0,1.95,3.53,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,29,2015,314,Avaí,3,zag,3,0.4,1.43,3.21,3.37,-0.16,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
73855,Jubal,30,2015,314,Avaí,3,zag,3,0,1.43,3.37,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,31,2015,314,Avaí,3,zag,3,0,1.43,3.37,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,32,2015,314,Avaí,3,zag,4,4.5,2.2,4.71,4.04,0.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
73855,Jubal,33,2015,314,Avaí,3,zag,5,-0.1,1.74,2.62,3.33,-0.71,1,5,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,NA
73855,Jubal,34,2015,314,Avaí,3,zag,6,-1.1,1.27,2.87,3.1,-0.23,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,NA
73855,Jubal,35,2015,314,Avaí,3,zag,6,0,1.27,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,36,2015,314,Avaí,3,zag,6,0,1.27,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73855,Jubal,37,2015,314,Avaí,3,zag,6,0,1.27,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
84863,Alberto Valentim,6,2015,275,Palmeiras,6,tec,0,0,0,11.38,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
84863,Alberto Valentim,7,2015,275,Palmeiras,6,tec,1,5.34,5.34,12.62,12,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91263,Jajá,33,2015,262,Flamengo,4,mei,2,5.2,2.6,2.7,1.76,0.94,1,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
91263,Jajá,34,2015,262,Flamengo,4,mei,3,1.1,2.1,0.46000000000000008,1.11,-0.65,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
91263,Jajá,35,2015,262,Flamengo,4,mei,3,0,2.1,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91263,Jajá,36,2015,262,Flamengo,4,mei,3,0,2.1,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91263,Jajá,37,2015,262,Flamengo,4,mei,5,-2.1,0.74,0.82,0.83,-0.01,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,30,2015,262,Flamengo,5,ata,1,0.2,0.2,2.0599999999999996,2.53,-0.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,31,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,32,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,33,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,34,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,35,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,36,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91264,Matheus Sávio,37,2015,262,Flamengo,5,ata,1,0,0.2,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,10,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,11,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,12,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,13,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,14,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,15,2015,267,Vasco,1,gol,5,-6,2.38,10.97,14.74,-3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA
69249,Martín Silva,16,2015,267,Vasco,1,gol,5,0,2.38,14.74,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,17,2015,267,Vasco,1,gol,6,14,4.32,21.56,18.15,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,NA
69249,Martín Silva,18,2015,267,Vasco,1,gol,7,14,5.7,19.35,18.75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,NA
69249,Martín Silva,19,2015,267,Vasco,1,gol,7,0,5.7,18.75,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,2,2015,267,Vasco,1,gol,2,12,9.7,25.990000000000002,21.46,4.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,NA
69249,Martín Silva,20,2015,267,Vasco,1,gol,8,-3.3,4.58,12.57,15.66,-3.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,NA
69249,Martín Silva,21,2015,267,Vasco,1,gol,9,-2,3.85,15.260000000000002,15.46,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
69249,Martín Silva,22,2015,267,Vasco,1,gol,9,0,3.85,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,23,2015,267,Vasco,1,gol,9,0,3.85,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,24,2015,267,Vasco,1,gol,9,0,3.85,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,25,2015,267,Vasco,1,gol,10,9,4.37,18.7,17.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,NA
69249,Martín Silva,27,2015,267,Vasco,1,gol,11,4,4.34,15.760000000000002,16.42,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,NA
69249,Martín Silva,28,2015,267,Vasco,1,gol,12,-2.3,3.79,14.040000000000001,15.23,-1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
69249,Martín Silva,29,2015,267,Vasco,1,gol,13,-1,3.42,15.530000000000001,15.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA
69249,Martín Silva,3,2015,267,Vasco,1,gol,3,-2,5.8,16.42,18.94,-2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
69249,Martín Silva,30,2015,267,Vasco,1,gol,13,0,3.42,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,31,2015,267,Vasco,1,gol,14,2,3.32,15.6,15.49,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,NA
69249,Martín Silva,32,2015,267,Vasco,1,gol,15,20,4.43,22.169999999999998,18.83,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,NA
69249,Martín Silva,33,2015,267,Vasco,1,gol,16,1,4.22,13.09,15.96,-2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
69249,Martín Silva,34,2015,267,Vasco,1,gol,17,4.7,4.25,16.9,16.43,0.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
69249,Martín Silva,35,2015,267,Vasco,1,gol,18,1,4.07,15.190000000000001,15.81,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
69249,Martín Silva,36,2015,267,Vasco,1,gol,19,2,3.96,16.11,15.96,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,NA
69249,Martín Silva,37,2015,267,Vasco,1,gol,21,5,4.34,15.61,16.63,-1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
69249,Martín Silva,4,2015,267,Vasco,1,gol,4,0.5,4.47,18.080000000000002,18.51,-0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,NA
69249,Martín Silva,5,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,6,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,7,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,8,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,9,2015,267,Vasco,1,gol,4,0,4.47,18.51,18.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69249,Martín Silva,1,2015,267,Vasco,1,gol,1,7.4,7.4,19.86,16.93,2.93,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
85121,Robert,10,2015,266,Fluminense,4,mei,1,0,1.3,4.98,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
85121,Robert,11,2015,266,Fluminense,4,mei,1,0,1.3,4.98,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
